"","IdOrig","MeanCatch","TotalCatch","TooFewCatchYears","PercentMissingTooHigh","NoCatch","SpeciesCatName","NoRamOrSofiaBiomass","NoSpeciesCategory","WrongSpeciesCategory","DropFishery"
"3305","2732-FAO-87-34",115,115,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3306","2735-FAO-21-34",2,6,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3307","2740-FAO-34-36",14,28,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3308","2741-FAO-31-36",538.5,1077,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3309","2742-FAO-34-36",3165.5,6331,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3310","2743-FAO-34-36",236.5,473,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3311","2744-FAO-31-36",57,114,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3312","2745-FAO-31-39",460,920,TRUE,FALSE,FALSE,"Marine fishes not identified",FALSE,FALSE,FALSE,1
"3313","2746-FAO-34-36",12359,24718,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3314","2747-FAO-31-52",3,6,TRUE,FALSE,FALSE,"Abalones, winkles, conchs",FALSE,FALSE,FALSE,1
"3315","2748-FAO-34-36",5602.5,11205,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3316","2750-FAO-37-33",3,9,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3317","2752-FAO-37-36",6,36,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3318","2755-FAO-77-36",203.333333333333,610,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3319","2757-FAO-37-33",2,2,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3320","276-FAO-41-56",17,68,TRUE,FALSE,FALSE,"Clams, cockles, arkshells",FALSE,FALSE,FALSE,1
"3321","2760-FAO-37-33",2.5,5,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3322","2765-FAO-37-33",21,63,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3323","2766-FAO-34-57",1,1,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"3324","2771-FAO-37-33",3.5,7,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3325","2773-FAO-37-38",4,4,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3326","2774-FAO-37-33",12,24,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3327","2776-FAO-37-35",3.33333333333333,10,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"3328","2777-FAO-37-34",3,3,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3329","278-FAO-48-31",NA,0,TRUE,TRUE,TRUE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"3330","2783-FAO-37-36",11.5,23,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3331","2784-FAO-37-37",1,4,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"3332","2789-FAO-37-34",1,2,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3333","279-FAO-48-33",2,2,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3334","2793-FAO-37-37",2,2,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"3335","2794-FAO-37-34",1,2,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3336","2797-FAO-37-33",1,1,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3337","2798-FAO-34-47",12,12,TRUE,FALSE,FALSE,"Miscellaneous marine crustaceans",FALSE,FALSE,FALSE,1
"3338","28-FAO-37-37",4.66666666666667,14,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"3339","2801-FAO-37-33",2.66666666666667,8,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3340","2802-FAO-37-43",1.5,3,TRUE,FALSE,FALSE,"Lobsters, spiny-rock lobsters",FALSE,FALSE,FALSE,1
"3341","2803-FAO-37-34",1,1,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3342","2805-FAO-34-57",3,3,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"3343","2807-FAO-37-34",1,2,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3344","2808-FAO-37-33",3,3,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3345","2809-FAO-34-43",39,78,TRUE,FALSE,FALSE,"Lobsters, spiny-rock lobsters",FALSE,FALSE,FALSE,1
"3346","281-FAO-48-38",NA,0,TRUE,TRUE,TRUE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3347","2812-FAO-37-45",4.25,17,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"3348","2816-FAO-37-38",10.2,51,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3349","282-FAO-88-38",4,4,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3350","2826-FAO-37-33",2,2,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3351","2827-FAO-37-33",35.3333333333333,106,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3352","2828-FAO-77-36",383.333333333333,2300,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3353","283-FAO-88-34",172,860,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3354","2831-FAO-37-38",2,2,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3355","2833-FAO-37-33",56,56,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3356","2836-FAO-37-36",7.5,15,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3357","2837-FAO-77-36",10,10,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3358","2838-FAO-34-57",5.5,11,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"3359","2839-FAO-37-33",NA,0,TRUE,TRUE,TRUE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3360","2840-FAO-37-33",15,30,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3361","2841-FAO-37-33",2,2,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3362","2842-FAO-37-34",1,2,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3363","2846-FAO-34-36",112,448,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3364","2854-FAO-34-36",384.2,1921,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3365","2864-FAO-34-35",191.666666666667,575,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"3366","2866-FAO-34-33",161.2,806,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3367","2877-FAO-34-37",401,802,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"3368","2885-FAO-34-57",88,88,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"3369","2892-FAO-34-35",1838.33333333333,11030,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"3370","2898-FAO-34-33",5.66666666666667,34,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3371","2905-FAO-34-36",9,9,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3372","2914-FAO-27-77",1,2,TRUE,FALSE,FALSE,"Miscellaneous aquatic invertebrates",FALSE,FALSE,FALSE,1
"3373","2919-FAO-21-31",1,1,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"3374","2923-FAO-27-37",17,17,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"3375","2928-FAO-21-34",7,7,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3376","2932-FAO-27-38",21.2,106,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3377","2934-FAO-27-34",17136.6,85683,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3378","2937-FAO-27-56",1598,7990,TRUE,FALSE,FALSE,"Clams, cockles, arkshells",FALSE,FALSE,FALSE,1
"3379","2938-FAO-27-11",10,10,TRUE,FALSE,FALSE,"Carps, barbels and other cyprinids",FALSE,FALSE,FALSE,1
"3380","2944-FAO-27-11",NA,0,TRUE,TRUE,TRUE,"Carps, barbels and other cyprinids",FALSE,FALSE,FALSE,1
"3381","2945-FAO-27-38",1,1,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3382","2950-FAO-27-76",1,2,TRUE,FALSE,FALSE,"Sea-urchins and other echinoderms",FALSE,FALSE,FALSE,1
"3383","2964-FAO-27-33",24,24,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3384","2968-FAO-21-31",7.5,30,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"3385","297-FAO-41-34",4.75,19,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3386","2971-FAO-21-39",349,349,TRUE,FALSE,FALSE,"Marine fishes not identified",FALSE,FALSE,FALSE,1
"3387","2982-FAO-27-57",16.5,33,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"3388","2991-FAO-27-23",1.5,3,TRUE,FALSE,FALSE,"Salmons, trouts, smelts",FALSE,FALSE,FALSE,1
"3389","2997-FAO-27-55",1.6,8,TRUE,FALSE,FALSE,"Scallops, pectens",FALSE,FALSE,FALSE,1
"3390","3-FAO-37-37",4.4,22,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"3391","30-FAO-37-33",6.66666666666667,20,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3392","3002-FAO-27-21",NA,0,TRUE,TRUE,TRUE,"Sturgeons, paddlefishes",FALSE,FALSE,FALSE,1
"3393","3004-FAO-27-11",1,3,TRUE,FALSE,FALSE,"Carps, barbels and other cyprinids",FALSE,FALSE,FALSE,1
"3394","3005-FAO-27-38",1,2,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3395","301-FAO-41-38",31,93,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3396","3012-FAO-27-52",7.4,37,TRUE,FALSE,FALSE,"Abalones, winkles, conchs",FALSE,FALSE,FALSE,1
"3397","3017-FAO-51-37",20.3333333333333,61,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"3398","3020-FAO-51-47",18.3333333333333,55,TRUE,FALSE,FALSE,"Miscellaneous marine crustaceans",FALSE,FALSE,FALSE,1
"3399","3024-FAO-51-38",78.3333333333333,235,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3400","3028-FAO-51-57",1,1,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"3401","3029-FAO-31-36",10,50,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3402","3031-FAO-31-36",5,5,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3403","3035-FAO-31-36",15,75,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3404","3038-FAO-31-36",1,1,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3405","304-FAO-48-34",NA,0,TRUE,TRUE,TRUE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3406","305-FAO-48-32",1,1,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"3407","306-FAO-88-32",1.33333333333333,4,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"3408","308-FAO-41-38",14.5,29,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3409","3092-FAO-77-36",3,3,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3410","3093-FAO-87-37",14,14,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"3411","3094-FAO-87-56",402.166666666667,2413,TRUE,FALSE,FALSE,"Clams, cockles, arkshells",FALSE,FALSE,FALSE,1
"3412","3096-FAO-87-38",68.6666666666667,206,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3413","3100-FAO-87-36",342.833333333333,2057,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3414","3101-FAO-71-36",2,8,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3415","3104-FAO-87-36",1273,7638,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3416","3105-FAO-71-36",7.25,29,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3417","3106-FAO-87-38",658,1974,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3418","3107-FAO-87-45",224.333333333333,1346,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"3419","3108-FAO-87-38",4.33333333333333,13,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3420","3110-FAO-87-38",25,75,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3421","312-FAO-41-33",5.5,33,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3422","3121-FAO-87-38",7.5,15,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3423","3128-FAO-87-36",209.833333333333,1259,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3424","3129-FAO-87-57",273,1092,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"3425","313-FAO-41-38",3.33333333333333,10,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3426","3131-FAO-87-38",73,219,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3427","3132-FAO-87-42",319.666666666667,1918,TRUE,FALSE,FALSE,"Crabs, sea-spiders",FALSE,FALSE,FALSE,1
"3428","3136-FAO-87-37",142,568,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"3429","3137-FAO-87-33",15,15,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3430","314-FAO-41-38",83,249,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3431","3140-FAO-87-38",24.2,121,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3432","3145-FAO-87-33",29,87,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3433","3147-FAO-87-34",16.6666666666667,50,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3434","3148-FAO-87-38",2473,7419,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3435","315-FAO-41-56",429.333333333333,1288,TRUE,FALSE,FALSE,"Clams, cockles, arkshells",FALSE,FALSE,FALSE,1
"3436","3151-FAO-87-38",130.166666666667,781,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3437","3154-FAO-87-38",29.6666666666667,89,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3438","3158-FAO-87-76",1,2,TRUE,FALSE,FALSE,"Sea-urchins and other echinoderms",FALSE,FALSE,FALSE,1
"3439","3159-FAO-87-38",3495.83333333333,20975,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3440","3162-FAO-87-38",436.5,873,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3441","3166-FAO-87-38",137.333333333333,412,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3442","3170-FAO-87-33",28,112,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3443","3172-FAO-87-32",121,484,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"3444","3173-FAO-77-36",10,10,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3445","3175-FAO-87-36",405.333333333333,2432,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3446","3179-FAO-87-34",105.333333333333,316,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3447","3180-FAO-87-45",5455.83333333333,32735,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"3448","3184-FAO-87-56",31,93,TRUE,FALSE,FALSE,"Clams, cockles, arkshells",FALSE,FALSE,FALSE,1
"3449","3193-FAO-37-36",64,64,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3450","32-FAO-37-33",72.3333333333333,217,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3451","3201-FAO-37-33",32.1666666666667,193,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3452","3202-FAO-51-33",231,1386,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3453","321-FAO-34-57",300,900,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"3454","3210-FAO-37-35",3530.33333333333,21182,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"3455","3213-FAO-51-31",26.25,105,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"3456","3217-FAO-51-33",204.833333333333,1229,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3457","322-FAO-41-34",12.25,49,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3458","3221-FAO-51-33",1323.83333333333,7943,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3459","323-FAO-41-38",4.2,21,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3460","324-FAO-88-34",2.5,5,TRUE,FALSE,FALSE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
"3461","3241-FAO-51-33",53.6,268,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3462","3245-FAO-34-45",4,4,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"3463","3249-FAO-51-57",40,40,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"3464","325-FAO-34-57",47,47,TRUE,FALSE,FALSE,"Squids, cuttlefishes, octopuses",FALSE,FALSE,FALSE,1
"3465","3253-FAO-37-47",278.75,1115,TRUE,FALSE,FALSE,"Miscellaneous marine crustaceans",FALSE,FALSE,FALSE,1
"3466","3254-FAO-51-35",2135,2135,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"3467","3255-FAO-37-35",1403,1403,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"3468","3263-FAO-51-37",78,78,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"3469","3267-FAO-51-33",263.8,1319,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3470","3278-FAO-51-33",1002.33333333333,6014,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3471","328-FAO-88-38",1,1,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3472","3281-FAO-71-36",2.5,10,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3473","3282-FAO-71-36",3.25,13,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3474","329-FAO-41-38",109.75,439,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3475","33-FAO-37-33",1,3,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3476","330-FAO-41-35",4,12,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"3477","3304-FAO-34-36",53.3333333333333,160,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3478","3309-FAO-34-36",73,292,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3479","3315-FAO-34-36",1277.25,5109,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3480","3317-FAO-34-36",9,18,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3481","3318-FAO-34-36",791.5,3166,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3482","3319-FAO-51-33",3,3,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3483","332-FAO-48-32",8,16,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"3484","3321-FAO-51-33",3,9,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3485","3322-FAO-51-33",5,5,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3486","333-FAO-88-32",35.2,176,TRUE,FALSE,FALSE,"Cods, hakes, haddocks",FALSE,FALSE,FALSE,1
"3487","3332-FAO-51-38",3,12,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3488","3333-FAO-51-31",5.5,22,TRUE,FALSE,FALSE,"Flounders, halibuts, soles",FALSE,FALSE,FALSE,1
"3489","3335-FAO-51-36",1.2,6,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3490","3336-FAO-51-36",15.3333333333333,46,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3491","3339-FAO-51-36",14,28,TRUE,FALSE,FALSE,"Tunas, bonitos, billfishes",FALSE,FALSE,FALSE,1
"3492","334-FAO-48-33",NA,0,TRUE,TRUE,TRUE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3493","3342-FAO-51-33",15.5,31,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3494","3345-FAO-51-37",6.8,34,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"3495","335-FAO-48-33",1,2,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3496","3350-FAO-51-42",6.66666666666667,20,TRUE,FALSE,FALSE,"Crabs, sea-spiders",FALSE,FALSE,FALSE,1
"3497","3353-FAO-51-35",147.5,295,TRUE,FALSE,FALSE,"Herrings, sardines, anchovies",FALSE,FALSE,FALSE,1
"3498","3355-FAO-51-38",6.33333333333333,19,TRUE,FALSE,FALSE,"Sharks, rays, chimaeras",FALSE,FALSE,FALSE,1
"3499","3358-FAO-51-33",1,1,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3500","3359-FAO-51-33",1,3,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3501","3360-FAO-51-43",1.33333333333333,8,TRUE,FALSE,FALSE,"Lobsters, spiny-rock lobsters",FALSE,FALSE,FALSE,1
"3502","3361-FAO-51-33",1,1,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3503","3363-FAO-51-33",5,25,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3504","3365-FAO-51-33",28,28,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3505","3367-FAO-51-33",1,1,TRUE,FALSE,FALSE,"Miscellaneous coastal fishes",FALSE,FALSE,FALSE,1
"3506","3368-FAO-21-45",858,858,TRUE,FALSE,FALSE,"Shrimps, prawns",FALSE,FALSE,FALSE,1
"3507","3369-FAO-34-37",184,552,TRUE,FALSE,FALSE,"Miscellaneous pelagic fishes",FALSE,FALSE,FALSE,1
"3508","337-FAO-48-34",NA,0,TRUE,TRUE,TRUE,"Miscellaneous demersal fishes",FALSE,FALSE,FALSE,1
